country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Switzerland,CHE,2021-02-07,413576.0,,,16735.0,14174.0,4.78,,,1638.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-08,425585.0,,,12009.0,14631.0,4.92,,,1691.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-09,439258.0,,,13673.0,15147.0,5.08,,,1750.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-10,482057.0,,,42799.0,15896.0,5.57,,,1837.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-11,496216.0,,,14159.0,16167.0,5.73,,,1868.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-12,510215.0,,,13999.0,16495.0,5.9,,,1906.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-13,512903.0,,,2688.0,16580.0,5.93,,,1916.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-14,543000.0,440962.0,102038.0,30097.0,18489.0,6.27,5.1,1.18,2136.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-15,555951.0,447712.0,108239.0,12951.0,18624.0,6.42,5.17,1.25,2152.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-16,570482.0,455212.0,115270.0,14531.0,18746.0,6.59,5.26,1.33,2166.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-17,612580.0,475346.0,137234.0,42098.0,18646.0,7.08,5.49,1.59,2154.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-18,628973.0,483211.0,145762.0,16393.0,18965.0,7.27,5.58,1.68,2191.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-19,642791.0,489117.0,153674.0,13818.0,18939.0,7.43,5.65,1.78,2188.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-20,645618.0,489719.0,155899.0,2827.0,18959.0,7.46,5.66,1.8,2191.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-21,674689.0,501308.0,173381.0,29071.0,18813.0,7.8,5.79,2.0,2174.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-22,686630.0,505831.0,180799.0,11941.0,18668.0,7.93,5.84,2.09,2157.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-23,700965.0,511502.0,189463.0,14335.0,18640.0,8.1,5.91,2.19,2154.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-24,749003.0,528153.0,220850.0,48038.0,19489.0,8.65,6.1,2.55,2252.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-25,762609.0,532794.0,229815.0,13606.0,19091.0,8.81,6.16,2.66,2206.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-26,775083.0,537156.0,237927.0,12474.0,18899.0,8.96,6.21,2.75,2184.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-27,777423.0,537886.0,239537.0,2340.0,18829.0,8.98,6.22,2.77,2176.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-02-28,807647.0,547623.0,260024.0,30224.0,18994.0,9.33,6.33,3.0,2195.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-01,820540.0,554286.0,266254.0,12893.0,19130.0,9.48,6.4,3.08,2210.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-02,834426.0,561618.0,272808.0,13886.0,19066.0,9.64,6.49,3.15,2203.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-03,885106.0,584053.0,301053.0,50680.0,19443.0,10.23,6.75,3.48,2247.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-04,901561.0,593121.0,308440.0,16455.0,19850.0,10.42,6.85,3.56,2294.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-05,915258.0,600676.0,314582.0,13697.0,20025.0,10.58,6.94,3.63,2314.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-06,917778.0,602051.0,315727.0,2520.0,20051.0,10.6,6.96,3.65,2317.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-07,951611.0,618397.0,333214.0,33833.0,20566.0,11.0,7.15,3.85,2376.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-08,964395.0,625757.0,338638.0,12784.0,20551.0,11.14,7.23,3.91,2375.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-09,979231.0,634130.0,345101.0,14836.0,20686.0,11.31,7.33,3.99,2390.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-10,1038456.0,668222.0,370234.0,59225.0,21907.0,12.0,7.72,4.28,2531.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-11,1053463.0,677272.0,376191.0,15007.0,21700.0,12.17,7.83,4.35,2507.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-12,1068145.0,685760.0,382385.0,14682.0,21841.0,12.34,7.92,4.42,2524.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-13,1070749.0,687459.0,383290.0,2604.0,21853.0,12.37,7.94,4.43,2525.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-14,1101588.0,705730.0,395858.0,30839.0,21425.0,12.73,8.15,4.57,2476.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-15,1115729.0,712863.0,402866.0,14141.0,21619.0,12.89,8.24,4.65,2498.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-16,1131830.0,720928.0,410902.0,16101.0,21800.0,13.08,8.33,4.75,2519.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-17,1179936.0,746347.0,433589.0,48106.0,20211.0,13.63,8.62,5.01,2335.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-18,1196931.0,755702.0,441229.0,16995.0,20495.0,13.83,8.73,5.1,2368.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-19,1212385.0,764840.0,447545.0,15454.0,20606.0,14.01,8.84,5.17,2381.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-20,1214062.0,766277.0,447785.0,1677.0,20473.0,14.03,8.85,5.17,2366.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-21,1250778.0,785186.0,465592.0,36716.0,21313.0,14.45,9.07,5.38,2463.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-22,1266327.0,793584.0,472743.0,15549.0,21514.0,14.63,9.17,5.46,2486.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-23,1284790.0,804515.0,480275.0,18463.0,21851.0,14.85,9.3,5.55,2525.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-24,1345276.0,839578.0,505698.0,60486.0,23620.0,15.54,9.7,5.84,2729.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-25,1366929.0,853724.0,513205.0,21653.0,24285.0,15.79,9.86,5.93,2806.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-26,1385805.0,865961.0,519844.0,18876.0,24774.0,16.01,10.01,6.01,2863.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-27,1388312.0,867600.0,520712.0,2507.0,24893.0,16.04,10.02,6.02,2876.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-28,1433629.0,899512.0,534117.0,45317.0,26122.0,16.56,10.39,6.17,3018.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-29,1452465.0,910699.0,541766.0,18836.0,26591.0,16.78,10.52,6.26,3072.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-30,1474320.0,924223.0,550097.0,21855.0,27076.0,17.04,10.68,6.36,3129.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-03-31,1538038.0,962988.0,575050.0,63718.0,27537.0,17.77,11.13,6.64,3182.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-04-01,1560961.0,976005.0,584956.0,22923.0,27719.0,18.04,11.28,6.76,3203.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-04-02,1567632.0,980131.0,587501.0,6671.0,25975.0,18.11,11.32,6.79,3001.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-04-03,1570345.0,981807.0,588538.0,2713.0,26005.0,18.14,11.34,6.8,3005.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-04-04,1599632.0,997465.0,602167.0,29287.0,23715.0,18.48,11.53,6.96,2740.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-04-05,1603625.0,999868.0,603757.0,3993.0,21594.0,18.53,11.55,6.98,2495.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-04-06,1624811.0,1010469.0,614342.0,21186.0,21499.0,18.77,11.68,7.1,2484.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-04-07,1690976.0,1048594.0,642382.0,66165.0,21848.0,19.54,12.12,7.42,2524.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-04-08,1715191.0,1062897.0,652294.0,24215.0,22033.0,19.82,12.28,7.54,2546.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-04-09,1739307.0,1077805.0,661502.0,24116.0,24525.0,20.1,12.45,7.64,2834.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-04-10,1744694.0,1081296.0,663398.0,5387.0,24907.0,20.16,12.49,7.67,2878.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-04-11,1808105.0,1121734.0,686371.0,63411.0,29782.0,20.89,12.96,7.93,3441.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-04-12,1832791.0,1138722.0,694069.0,24686.0,32738.0,21.18,13.16,8.02,3783.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-04-13,1861274.0,1158410.0,702864.0,28483.0,33780.0,21.51,13.38,8.12,3903.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Switzerland,CHE,2021-04-14,1958210.0,1228368.0,729842.0,96936.0,38176.0,22.63,14.19,8.43,4411.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Syria,SYR,2021-03-01,0.0,0.0,,,,0.0,0.0,,,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-02,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-03,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-04,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-05,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-06,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-07,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-08,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-09,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-10,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-11,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-12,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-13,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-14,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-15,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-16,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-17,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-18,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-19,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-20,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-21,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-22,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-23,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-24,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-25,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-26,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-27,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-28,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-29,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-30,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-03-31,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-04-01,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-04-02,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-04-03,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-04-04,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-04-05,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-04-06,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-04-07,,,,,66.0,,,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Syria,SYR,2021-04-08,2500.0,2500.0,,,66.0,0.01,0.01,,4.0,Sputnik V,Ministry of Health,http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm
Taiwan,TWN,2021-03-21,0.0,0.0,,,,0.0,0.0,,,Oxford/AstraZeneca,Taiwan Centers for Disease Control,https://www.cdc.gov.tw/Uploads/6dafd877-60c2-45c3-90a1-8853a82c23c4.pdf
Taiwan,TWN,2021-03-22,1578.0,1578.0,,1578.0,1578.0,0.01,0.01,,66.0,Oxford/AstraZeneca,Taiwan Centers for Disease Control,https://www.cdc.gov.tw/Uploads/6dafd877-60c2-45c3-90a1-8853a82c23c4.pdf
Taiwan,TWN,2021-03-23,3218.0,3218.0,,1640.0,1609.0,0.01,0.01,,68.0,Oxford/AstraZeneca,Taiwan Centers for Disease Control,https://www.cdc.gov.tw/Uploads/6dafd877-60c2-45c3-90a1-8853a82c23c4.pdf
